Date,Open,High,Low,Close,Adj Close,Volume
4/21/2023,42252.55078,42382.14844,41962.35156,42118,42118,144100
4/24/2023,42469.94922,42714.14844,42269.10156,42635.75,42635.75,201000
4/25/2023,42731.60156,42865.55078,42601.5,42678.5,42678.5,262400
4/26/2023,42559.05078,42875.60156,42432.25,42829.89844,42829.89844,178000
4/27/2023,42753.89844,43043.39844,42736.60156,43000.85156,43000.85156,181400
4/28/2023,43045.5,43302.05078,42810.35156,43233.89844,43233.89844,238700
5/2/2023,43395.05078,43483.85156,43269.39844,43352.10156,43352.10156,241600
5/3/2023,43154.85156,43354.94922,43078.14844,43312.69922,43312.69922,175900
5/4/2023,43236.10156,43739.80078,43213.94922,43685.44922,43685.44922,175400
5/5/2023,43110.64844,43588,42582.19922,42661.19922,42661.19922,251200
5/8/2023,42796.85156,43418.55078,42780.30078,43284,43284,223400
5/9/2023,43438.55078,43533.25,43125.85156,43198.14844,43198.14844,229000
5/10/2023,43275.25,43383.64844,42822.14844,43331.05078,43331.05078,249100
5/11/2023,43535.10156,43774.25,43367.25,43475.30078,43475.30078,190700
5/12/2023,43447.14844,43905.94922,43347.75,43793.55078,43793.55078,144900
5/15/2023,43821.05078,44151.69922,43666.60156,44072.10156,44072.10156,161300
5/16/2023,44144.14844,44144.14844,43815.69922,43903.69922,43903.69922,222500
5/17/2023,43948.5,43992.75,43446.39844,43698.69922,43698.69922,203600
5/18/2023,44006.89844,44079.19922,43673.69922,43752.30078,43752.30078,226500
5/19/2023,43930,44020.89844,43531.89844,43969.39844,43969.39844,192000
5/22/2023,43935.30078,44026.75,43684.89844,43885.10156,43885.10156,183800
5/23/2023,43978.89844,44095.25,43852.19922,43954.44922,43954.44922,142000
5/24/2023,43751.94922,44010.44922,43639.80078,43677.85156,43677.85156,148600
5/25/2023,43630.25,43719.85156,43390.30078,43681.39844,43681.39844,170200
5/26/2023,43765.35156,44067.60156,43588.80078,44018,44018,143200
5/29/2023,44276.80078,44483.35156,44193.94922,44311.89844,44311.89844,148600
5/30/2023,44277.35156,44498.60156,44207.5,44436.35156,44436.35156,157600
5/31/2023,44318,44339.05078,43822.69922,44128.14844,44128.14844,305700
6/1/2023,44172.05078,44179.94922,43706.14844,43790.19922,43790.19922,182900
6/2/2023,43997.30078,44088.89844,43812.55078,43937.85156,43937.85156,123900
6/5/2023,44103.25,44266.14844,44074.19922,44101.64844,44101.64844,124500
6/6/2023,44156.69922,44236.19922,44009.69922,44164.55078,44164.55078,123600
6/7/2023,44318.69922,44346.30078,44143.5,44275.30078,44275.30078,119200
6/8/2023,44208.30078,44459.25,43917.89844,43995.25,43995.25,160200
6/9/2023,44045.75,44220.10156,43932.60156,43989,43989,132300
6/12/2023,44035.19922,44124.94922,43874.05078,43944.19922,43944.19922,91400
6/13/2023,43889.69922,44138.14844,43889.69922,44079.85156,44079.85156,160000
6/14/2023,44181.64844,44212.35156,43956.14844,43988,43988,154600
6/15/2023,44054.35156,44077.44922,43397.5,43443.60156,43443.60156,228200
6/16/2023,43583.35156,44083.25,43536.94922,43938.14844,43938.14844,234700
6/19/2023,44015.30078,44040.35156,43501.39844,43633.75,43633.75,234900
6/20/2023,43597.55078,43823.94922,43345.94922,43766.5,43766.5,161900
6/21/2023,43894.39844,43946.69922,43698.94922,43859.19922,43859.19922,180000
6/22/2023,43874.80078,44042.14844,43663.35156,43724.85156,43724.85156,263800
6/23/2023,43641.60156,43824.10156,43519.55078,43622.89844,43622.89844,161300
6/26/2023,43714.75,43773.10156,43541.75,43641.05078,43641.05078,120700
6/27/2023,43804.55078,44194.64844,43693.14844,44121.5,44121.5,137300
6/28/2023,44419.5,44508.39844,44163.19922,44327.80078,44327.80078,243800
6/30/2023,44666,44787.10156,44447.19922,44747.35156,44747.35156,191300
7/3/2023,44957.94922,45353.19922,44882.10156,45158.10156,45158.10156,228200
7/4/2023,45310.55078,45655.5,45000.25,45301.44922,45301.44922,463000
7/5/2023,45169.69922,45418.89844,45073.39844,45151.80078,45151.80078,366300
7/6/2023,45060.55078,45417.5,45042.60156,45339.89844,45339.89844,244900
7/7/2023,45118.05078,45227.25,44844.80078,44925,44925,220900
7/10/2023,44958.64844,45184.30078,44721.89844,44860.85156,44860.85156,220900
7/11/2023,44998,45139.55078,44663.05078,44745.05078,44745.05078,209000
7/12/2023,44872.60156,44937.25,44562.39844,44639.44922,44639.44922,233100
7/13/2023,45009.30078,45085.14844,44612.19922,44665.05078,44665.05078,336800
7/14/2023,44860.64844,44923.85156,44547.80078,44819.30078,44819.30078,196300
7/17/2023,44951.19922,45556.44922,44695.05078,45449.75,45449.75,245900
7/18/2023,45754.80078,45905.85156,45281.30078,45410.85156,45410.85156,307300
7/19/2023,45622.5,45707.39844,45433,45669.30078,45669.30078,261100
7/20/2023,45689.05078,46256.19922,45640.94922,46186.89844,46186.89844,315200
7/21/2023,46063.94922,46369.5,45925.89844,46075.19922,46075.19922,235600
7/24/2023,46131.89844,46191.5,45858.75,45923.05078,45923.05078,225800
7/25/2023,46154.69922,46156.10156,45622.85156,45845,45845,228100
7/26/2023,45935.14844,46096.60156,45804.69922,46062.35156,46062.35156,298400
7/27/2023,46285.85156,46310.10156,45570.64844,45679.30078,45679.30078,320400
7/28/2023,45560.89844,45727.75,45238.80078,45468.10156,45468.10156,194700
7/31/2023,45546.35156,45694.89844,45359.75,45651.10156,45651.10156,247900
8/1/2023,45740,45782.75,45471.05078,45592.5,45592.5,175200
8/2/2023,45234.64844,45404.89844,44720.89844,44995.69922,44995.69922,233600
8/3/2023,44862.85156,45038.44922,44279.39844,44513.44922,44513.44922,245800
8/4/2023,44754.75,45118.05078,44520.55078,44879.5,44879.5,245200
8/7/2023,44993.69922,45011.35156,44773.85156,44837.5,44837.5,200800
8/8/2023,44888.94922,45096.85156,44817.85156,44964.44922,44964.44922,229400
8/9/2023,44973.44922,44975,44533.75,44880.69922,44880.69922,177300
8/10/2023,44797.64844,44980.35156,44418.39844,44541.80078,44541.80078,232000
8/11/2023,44568.14844,44571.25,44120.89844,44199.10156,44199.10156,196900
8/14/2023,44066.60156,44212.75,43776.89844,44090.94922,44090.94922,172300
8/16/2023,43726.25,44002.80078,43600.35156,43946.39844,43946.39844,0
8/17/2023,43897.25,44071.85156,43745.10156,43891.35156,43891.35156,266400
8/18/2023,43724.75,43957.64844,43672.44922,43851.05078,43851.05078,167600
8/21/2023,43952.85156,44113.80078,43862,44002,44002,126300
8/22/2023,44125,44151.30078,43938.69922,43993.25,43993.25,160700
8/23/2023,44064.5,44521.64844,43952.05078,44479.05078,44479.05078,212400
8/24/2023,44704.19922,44949.89844,44433.75,44496.19922,44496.19922,220400
8/25/2023,44276.19922,44359.10156,43983.75,44231.44922,44231.44922,152500
8/28/2023,44253.64844,44610.39844,44201.44922,44494.64844,44494.64844,163000
8/29/2023,44655.75,44673,44429.80078,44495.25,44495.25,140300
8/30/2023,44706.55078,44779.64844,44149.80078,44232.60156,44232.60156,153100
8/31/2023,44265.85156,44399.64844,43895.05078,43989.14844,43989.14844,705100
9/1/2023,43996.10156,44568.55078,43830.75,44436.10156,44436.10156,320800
9/4/2023,44647.64844,44656.05078,44310.94922,44578.30078,44578.30078,0
9/5/2023,44625.05078,44668.69922,44401.69922,44532.14844,44532.14844,225500
9/6/2023,44494.64844,44577,44207.25,44409.10156,44409.10156,252000
9/7/2023,44418.05078,44915.55078,44341.19922,44878.35156,44878.35156,169100
9/8/2023,44953.64844,45383.35156,44812.14844,45156.39844,45156.39844,179100
9/11/2023,45340.80078,45636.19922,45231.30078,45570.69922,45570.69922,228100
9/12/2023,45893.80078,45893.80078,45322.55078,45511.35156,45511.35156,271400
9/13/2023,45449.35156,45990.5,45299.39844,45909.44922,45909.44922,441700
9/14/2023,46013.30078,46153.89844,45801.5,46000.85156,46000.85156,238600
9/15/2023,46122.14844,46310.39844,46028.75,46231.5,46231.5,278400
9/18/2023,46100.94922,46252.94922,45906.89844,45979.85156,45979.85156,348800
9/20/2023,45493.69922,45745.14844,45276.39844,45384.60156,45384.60156,334000
9/21/2023,45179.60156,45276.80078,44592.44922,44623.85156,44623.85156,257700
9/22/2023,44707.35156,44996.75,44548.89844,44612.05078,44612.05078,249400
9/25/2023,44615,44936.55078,44400.89844,44766.10156,44766.10156,266500
9/26/2023,44722.5,44773.80078,44532.44922,44624.19922,44624.19922,188500
9/27/2023,44465.89844,44668,44182.5,44588.30078,44588.30078,221900
9/28/2023,44700.35156,44756.80078,44248.19922,44300.94922,44300.94922,389900
9/29/2023,44445.35156,44755.05078,44344.89844,44584.55078,44584.55078,156000
10/3/2023,44561.5,44566.30078,44243.10156,44399.05078,44399.05078,192600
10/4/2023,44108.14844,44161.35156,43857.5,43964.05078,43964.05078,310300
10/5/2023,44181.35156,44391.85156,44108.30078,44213.35156,44213.35156,243400
10/6/2023,44395.39844,44500.69922,44242.94922,44360.60156,44360.60156,157500
10/9/2023,44057.80078,44113.19922,43796.75,43886.5,43886.5,162300
10/10/2023,44027.55078,44487.25,44004.55078,44360.14844,44360.14844,175300
10/11/2023,44554.89844,44710.55078,44411.39844,44516.89844,44516.89844,213700
10/12/2023,44571.55078,44693.05078,44530.05078,44599.19922,44599.19922,112100
10/13/2023,44322.05078,44563.05078,44203.69922,44287.94922,44287.94922,169900
10/16/2023,44204.75,44356.94922,44044.39844,44225.89844,44225.89844,140400
10/17/2023,44589.80078,44589.85156,44336.94922,44409.5,44409.5,120500
10/18/2023,44404.19922,44412.5,43861.44922,43888.69922,43888.69922,217200
10/19/2023,43616.75,43992.60156,43558.10156,43931.94922,43931.94922,0
